1338	970	POWER_ROOT	Powerful Integers
1339	3560	-	Find Minimum Log Transportation Cost
1340	976	GEOM	Largest Perimeter Triangle
1341	1399	COUNT	Count Largest Group
1341	1796	DIGIT	Second Largest Digit in a String
1341	2023	PAIR_TRIP	Number of Pairs of Strings With Concatenation Equal to Target
1341	3217	-	Delete Nodes From Linked List Present in Array
1341	784	PERM_COMB	Letter Case Permutation
1341	859	-	Buddy Strings
1342	3633	-	Earliest Finish Time for Land and Water Rides I
1343	1395	COUNT	Count Number of Teams
1344	1544	-	Make The String Great
1345	1679	PAIR_TRIP,SUM_ARITH	Max Number of K-Sum Pairs
1346	2027	-	Minimum Moves to Convert String
1346	2284	COUNT	Sender With Largest Word Count
1347	2390	-	Removing Stars From a String
1347	2829	SUM_ARITH	Determine the Minimum Sum of a k-avoiding Array
1347	2937	-	Make Three Strings Equal
1347	3597	-	Partition String
1347	3843	-	First Element with Unique Frequency
1348	1029	-	Two City Scheduling
1348	1100	-	Find K-Length Substrings With No Repeated Characters
1348	2609	BIT_XOR	Find the Longest Balanced Substring of a Binary String
1348	3195	GEOM	Find the Minimum Area to Cover All Ones I
1348	3507	PAIR_TRIP	Minimum Pair Removal to Sort Array I
1350	2053	-	Kth Distinct String in an Array
1350	2578	SUM_ARITH	Split With Minimum Sum
1351	1513	-	Number of Substrings With Only 1s
1351	2895	-	Minimum Processing Time
1351	3904	-	Smallest Stable Index II
1352	1995	COUNT	Count Special Quadruplets
1352	3211	BIT_XOR	Generate Binary Strings Without Adjacent Zeros
1352	848	-	Shifting Letters
1353	1758	BIT_XOR	Minimum Changes To Make Alternating Binary String
1354	1244	-	Design A Leaderboard
1354	2210	COUNT	Count Hills and Valleys in an Array
1355	1331	-	Rank Transform of an Array
1355	1689	BIT_XOR	Partitioning Into Minimum Number Of Deci-Binary Numbers
1355	1894	-	Find the Student that Will Replace the Chalk
1355	2405	-	Optimal Partition of String
1356	2037	-	Minimum Number of Moves to Seat Everyone
1356	2043	-	Simple Bank System
1356	2579	COUNT	Count Total Number of Colored Cells
1357	1957	-	Delete Characters to Make Fancy String
1357	3517	PERM_COMB,PALIN	Smallest Palindromic Rearrangement I
1358	2090	-	K Radius Subarray Averages
1358	3809	-	Best Reachable Tower
1358	746	-	Min Cost Climbing Stairs
1360	1448	COUNT,BIT_XOR	Count Good Nodes in Binary Tree
1360	1817	-	Finding the Users Active Minutes
1360	2335	-	Minimum Amount of Time to Fill Cups
1360	2379	-	Minimum Recolors to Get K Consecutive Black Blocks
1361	1120	-	Maximum Average Subtree
1361	1980	BIT_XOR	Find Unique Binary String
1361	2165	PERM_COMB	Smallest Value of the Rearranged Number
1362	1592	PERM_COMB	Rearrange Spaces Between Words
1362	2486	-	Append Characters to String to Make Subsequence
1363	3309	BIT_XOR	Maximum Possible Number by Binary Concatenation
1363	3769	BIT_XOR	Sort Integers by Binary Reflection
1364	1974	-	Minimum Time to Type Word Using Special Typewriter
1364	2260	-	Minimum Consecutive Cards to Pick Up
1364	3760	-	Maximum Substrings With Distinct Start
1365	2231	DIGIT	Largest Number After Digit Swaps by Parity
1365	3798	-	Largest Even Number
1366	2433	BIT_XOR	Find The Original Array of Prefix Xor
1366	3100	-	Water Bottles II
1367	2515	GEOM	Shortest Distance to Target String in a Circular Array
1368	1576	-	Replace All ?'s to Avoid Consecutive Repeating Characters
1368	3095	-	Shortest Subarray With OR at Least K I
1369	1370	PERM_COMB	Increasing Decreasing String
1369	1608	-	Special Array With X Elements Greater Than or Equal X
1369	3179	POWER_ROOT	Find the N-th Value After K Seconds
1369	3674	-	Minimum Operations to Equalize Array
1370	1854	-	Maximum Population Year
1370	3689	-	Maximum Total Subarray Value I
1370	914	-	X of a Kind in a Deck of Cards
1371	2244	-	Minimum Rounds to Complete All Tasks
1372	1863	BIT_XOR,SUM_ARITH	Sum of All Subset XOR Totals
1372	2482	-	Difference Between Ones and Zeros in Row and Column
1372	2899	-	Last Visited Integers
1372	3446	-	Sort Matrix by Diagonals
1372	3759	COUNT	Count Elements With at Least K Greater Values
1372	748	-	Shortest Completing Word
1373	1291	DIGIT	Sequential Digits
1373	2610	-	Convert an Array Into a 2D Array With Conditions
1374	1038	BIT_XOR,SUM_ARITH	Binary Search Tree to Greater Sum Tree
1374	1267	COUNT	Count Servers that Communicate
1374	1619	-	Mean of Array After Removing Some Elements
1374	2583	BIT_XOR,SUM_ARITH	Kth Largest Sum in a Binary Tree
1375	1288	-	Remove Covered Intervals
1375	2336	-	Smallest Number in Infinite Set
1375	2614	PRIME	Prime In Diagonal
1376	1018	MOD_DIV,BIT_XOR	Binary Prefix Divisible By 5
1376	2443	SUM_ARITH	Sum of Number and Its Reverse
1376	2784	-	Check if Array is Good
1376	807	PERM_COMB,GEOM	Max Increase to Keep City Skyline
1377	1010	MOD_DIV,PAIR_TRIP	Pairs of Songs With Total Durations Divisible by 60
1377	811	COUNT	Subdomain Visit Count
1378	1013	SUM_ARITH	Partition Array Into Three Parts With Equal Sum
1378	3314	-	Construct the Minimum Bitwise Array I
1378	3765	PRIME	Complete Prime Number
1379	2120	-	Execution of All Suffix Instructions Staying in a Grid
1379	2855	-	Minimum Right Shifts to Sort the Array
1380	1828	GEOM	Queries on Number of Points Inside a Circle
1380	3708	FIB	Longest Fibonacci Subarray
1380	3871	COUNT	Count Commas in Range II
1380	814	BIT_XOR	Binary Tree Pruning
1381	1881	-	Maximum Value after Insertion
1381	2410	-	Maximum Matching of Players With Trainers
1381	3819	-	Rotate Non Negative Elements
1382	1185	-	Day of the Week
1382	1318	-	Minimum Flips to Make a OR b Equal to c
1382	2682	GAME	Find the Losers of the Circular Game
1382	3375	-	Minimum Operations to Make Array Values Equal to K
1382	797	-	All Paths From Source to Target
1382	849	GEOM	Maximize Distance to Closest Person
1383	3034	-	Number of Subarrays That Match a Pattern I
1383	762	PRIME,BIT_XOR	Prime Number of Set Bits in Binary Representation
1384	1271	-	Hexspeak
1384	2091	-	Removing Minimum and Maximum From Array
1384	3692	-	Majority Frequency Characters
1385	3185	PAIR_TRIP,COUNT	Count Pairs That Form a Complete Day II
1386	1276	-	Number of Burgers with No Waste of Ingredients
1386	1721	-	Swapping Nodes in a Linked List
1386	2530	-	Maximal Score After Applying K Operations
1387	1302	SUM_ARITH	Deepest Leaves Sum
1387	1860	PERM_COMB	Incremental Memory Leak
1387	2389	SUM_ARITH	Longest Subsequence With Limited Sum
1387	3239	BIT_XOR,PALIN	Minimum Number of Flips to Make Binary Grid Palindromic I
1387	3784	-	Minimum Deletion Cost to Make All Characters Equal
1387	937	-	Reorder Data in Log Files
1388	2917	-	Find the K-or of an Array
1389	1065	PAIR_TRIP	Index Pairs of a String
1389	1214	SUM_ARITH	Two Sum BSTs
1390	2155	MOD_DIV,BIT_XOR	All Divisions With the Highest Score of a Binary Array
1391	1222	-	Queens That Can Attack the King
1391	3775	COUNT	Reverse Words With Same Vowel Count
1392	1529	-	Bulb Switcher IV
1392	2870	-	Minimum Number of Operations to Make Array Empty
1392	957	-	Prison Cells After N Days
1393	2816	-	Double a Number Represented as a Linked List
1393	2928	-	Distribute Candies Among Children I
1393	3804	-	Number of Centered Subarrays
1393	978	-	Longest Turbulent Subarray
1394	2256	-	Minimum Average Difference
1395	1668	-	Maximum Repeating Substring
1395	2966	-	Divide Array Into Arrays With Max Difference
1395	3648	-	Minimum Sensors to Cover Grid
1396	1306	GAME	Jump Game III
1396	1404	BIT_XOR	Number of Steps to Reduce a Number in Binary Representation to One
1396	2566	DIGIT	Maximum Difference by Remapping a Digit
1396	788	DIGIT	Rotated Digits
1396	944	-	Delete Columns to Make Sorted
1397	1071	GCD_LCM	Greatest Common Divisor of Strings
1397	1176	-	Diet Plan Performance
1397	2799	COUNT	Count Complete Subarrays in an Array
1397	3354	-	Make Array Elements Equal to Zero
1397	3561	-	Resulting String After Adjacent Removals
1399	2240	-	Number of Ways to Buy Pens and Pencils
1399	3066	-	Minimum Operations to Exceed Threshold Value II
1399	3487	SUM_ARITH	Maximum Unique Subarray Sum After Deletion
